"REF_DATE","GEO","DGUID","Statistics","Characteristics","Income, consumption and savings","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Nunavut","2016A000262","Value","All households","Education","Dollars","81","millions","6","v116887127","14.1.1.18","4","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Food, beverage and accommodation services","Dollars","81","millions","6","v116887128","14.1.1.19","34","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Insurance and financial services","Dollars","81","millions","6","v116887129","14.1.1.20","17","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Miscellaneous goods and services","Dollars","81","millions","6","v116887130","14.1.1.21","30","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Social transfers in kind (STiK)","Dollars","81","millions","6","v1059426591","14.1.1.29","654","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1059426592","14.1.1.30","185","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1059426593","14.1.1.31","273","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1059426594","14.1.1.32","196","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Household actual final consumption","Dollars","81","millions","6","v1059426595","14.1.1.33","1261","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Change in pension entitlements","Dollars","81","millions","6","v116887131","14.1.1.22","25","","","","0"
"2009","Nunavut","2016A000262","Value","All households","Household net saving","Dollars","81","millions","6","v116887132","14.1.1.23","258","","","","0"
"2009","Nunavut","2016A000262","Distribution of value","All households","Household disposable income","Percent","239","units","0","v116887133","14.2.1.1","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Compensation of employees","Percent","239","units","0","v116887134","14.2.1.2","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Net mixed income","Percent","239","units","0","v116887135","14.2.1.3","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Property income received","Percent","239","units","0","v116887136","14.2.1.4","0.0","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Less: property income paid","Percent","239","units","0","v116887137","14.2.1.5","0.0","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Current transfers received","Percent","239","units","0","v116887138","14.2.1.6","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Less: current transfers paid","Percent","239","units","0","v116887139","14.2.1.7","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Social transfers in kind (STiK)","Percent","239","units","0","v1059426716","14.2.1.24","0.3","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Social transfers in kind (STiK): education","Percent","239","units","0","v1059426717","14.2.1.25","0.2","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Social transfers in kind (STiK): health","Percent","239","units","0","v1059426718","14.2.1.26","0.2","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Social transfers in kind (STiK): other","Percent","239","units","0","v1059426719","14.2.1.27","0.4","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Adjusted household disposable income","Percent","239","units","0","v1059426720","14.2.1.28","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Household final consumption expenditure (HFCE)","Percent","239","units","0","v116887140","14.2.1.8","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Food and non-alcoholic beverages","Percent","239","units","0","v116887141","14.2.1.9","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Alcoholic beverages and tobacco","Percent","239","units","0","v116887142","14.2.1.10","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Clothing and footwear","Percent","239","units","0","v116887143","14.2.1.11","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Housing, water, electricity, gas and other fuels","Percent","239","units","0","v116887144","14.2.1.12","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Furnishings, household equipment and other goods and services related to the dwelling and property","Percent","239","units","0","v116887145","14.2.1.13","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Health","Percent","239","units","0","v116887146","14.2.1.14","0.0","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Transport","Percent","239","units","0","v116887147","14.2.1.15","0.0","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Communications","Percent","239","units","0","v116887148","14.2.1.16","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Recreation and culture","Percent","239","units","0","v116887149","14.2.1.17","0.0","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Education","Percent","239","units","0","v116887150","14.2.1.18","0.0","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Food, beverage and accommodation services","Percent","239","units","0","v116887151","14.2.1.19","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Insurance and financial services","Percent","239","units","0","v116887152","14.2.1.20","0.0","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Miscellaneous goods and services","Percent","239","units","0","v116887153","14.2.1.21","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Social transfers in kind (STiK)","Percent","239","units","0","v1059426721","14.2.1.29","0.3","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Social transfers in kind (STiK): education","Percent","239","units","0","v1059426722","14.2.1.30","0.2","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Social transfers in kind (STiK): health","Percent","239","units","0","v1059426723","14.2.1.31","0.2","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Social transfers in kind (STiK): other","Percent","239","units","0","v1059426724","14.2.1.32","0.4","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Household actual final consumption","Percent","239","units","0","v1059426725","14.2.1.33","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Change in pension entitlements","Percent","239","units","0","v116887154","14.2.1.22","0.1","","","","1"
"2009","Nunavut","2016A000262","Distribution of value","All households","Household net saving","Percent","239","units","0","v116887155","14.2.1.23","0.6","","","","1"
"2009","Nunavut","2016A000262","Value per household","All households","Household disposable income","Dollars","81","units","0","v116887156","14.3.1.1","95314","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Compensation of employees","Dollars","81","units","0","v116887157","14.3.1.2","91002","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Net mixed income","Dollars","81","units","0","v116887158","14.3.1.3","15758","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Property income received","Dollars","81","units","0","v116887159","14.3.1.4","3971","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Less: property income paid","Dollars","81","units","0","v116887160","14.3.1.5","2496","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Current transfers received","Dollars","81","units","0","v116887161","14.3.1.6","23375","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Less: current transfers paid","Dollars","81","units","0","v116887162","14.3.1.7","36310","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Social transfers in kind (STiK)","Dollars","81","units","0","v1059426846","14.3.1.24","74209","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Social transfers in kind (STiK): education","Dollars","81","units","0","v1059426847","14.3.1.25","21014","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Social transfers in kind (STiK): health","Dollars","81","units","0","v1059426848","14.3.1.26","30920","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Social transfers in kind (STiK): other","Dollars","81","units","0","v1059426849","14.3.1.27","22274","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Adjusted household disposable income","Dollars","81","units","0","v1059426850","14.3.1.28","169523","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v116887163","14.3.1.8","68923","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Food and non-alcoholic beverages","Dollars","81","units","0","v116887164","14.3.1.9","9858","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Alcoholic beverages and tobacco","Dollars","81","units","0","v116887165","14.3.1.10","3658","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Clothing and footwear","Dollars","81","units","0","v116887166","14.3.1.11","4941","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v116887167","14.3.1.12","25032","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v116887168","14.3.1.13","3539","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Health","Dollars","81","units","0","v116887169","14.3.1.14","1345","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Transport","Dollars","81","units","0","v116887170","14.3.1.15","5365","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Communications","Dollars","81","units","0","v116887171","14.3.1.16","1616","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Recreation and culture","Dollars","81","units","0","v116887172","14.3.1.17","3909","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Education","Dollars","81","units","0","v116887173","14.3.1.18","480","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Food, beverage and accommodation services","Dollars","81","units","0","v116887174","14.3.1.19","3863","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Insurance and financial services","Dollars","81","units","0","v116887175","14.3.1.20","1967","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Miscellaneous goods and services","Dollars","81","units","0","v116887176","14.3.1.21","3350","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Social transfers in kind (STiK)","Dollars","81","units","0","v1059426851","14.3.1.29","74209","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Social transfers in kind (STiK): education","Dollars","81","units","0","v1059426852","14.3.1.30","21014","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Social transfers in kind (STiK): health","Dollars","81","units","0","v1059426853","14.3.1.31","30920","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Social transfers in kind (STiK): other","Dollars","81","units","0","v1059426854","14.3.1.32","22274","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Household actual final consumption","Dollars","81","units","0","v1059426855","14.3.1.33","143132","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Change in pension entitlements","Dollars","81","units","0","v116887177","14.3.1.22","2837","","","","0"
"2009","Nunavut","2016A000262","Value per household","All households","Household net saving","Dollars","81","units","0","v116887178","14.3.1.23","29227","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Household disposable income","Dollars","81","units","0","v116887179","14.4.1.1","42912","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Compensation of employees","Dollars","81","units","0","v116887180","14.4.1.2","40971","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Net mixed income","Dollars","81","units","0","v116887181","14.4.1.3","7094","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Property income received","Dollars","81","units","0","v116887182","14.4.1.4","1788","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Less: property income paid","Dollars","81","units","0","v116887183","14.4.1.5","1124","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Current transfers received","Dollars","81","units","0","v116887184","14.4.1.6","10524","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Less: current transfers paid","Dollars","81","units","0","v116887185","14.4.1.7","16347","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Social transfers in kind (STiK)","Dollars","81","units","0","v1059426976","14.4.1.24","33410","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Social transfers in kind (STiK): education","Dollars","81","units","0","v1059426977","14.4.1.25","9461","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Social transfers in kind (STiK): health","Dollars","81","units","0","v1059426978","14.4.1.26","13921","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Social transfers in kind (STiK): other","Dollars","81","units","0","v1059426979","14.4.1.27","10028","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Adjusted household disposable income","Dollars","81","units","0","v1059426980","14.4.1.28","76322","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v116887186","14.4.1.8","31030","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Food and non-alcoholic beverages","Dollars","81","units","0","v116887187","14.4.1.9","4438","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Alcoholic beverages and tobacco","Dollars","81","units","0","v116887188","14.4.1.10","1647","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Clothing and footwear","Dollars","81","units","0","v116887189","14.4.1.11","2225","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v116887190","14.4.1.12","11270","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v116887191","14.4.1.13","1593","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Health","Dollars","81","units","0","v116887192","14.4.1.14","606","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Transport","Dollars","81","units","0","v116887193","14.4.1.15","2415","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Communications","Dollars","81","units","0","v116887194","14.4.1.16","728","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Recreation and culture","Dollars","81","units","0","v116887195","14.4.1.17","1760","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Education","Dollars","81","units","0","v116887196","14.4.1.18","216","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Food, beverage and accommodation services","Dollars","81","units","0","v116887197","14.4.1.19","1739","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Insurance and financial services","Dollars","81","units","0","v116887198","14.4.1.20","886","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Miscellaneous goods and services","Dollars","81","units","0","v116887199","14.4.1.21","1508","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Social transfers in kind (STiK)","Dollars","81","units","0","v1059426981","14.4.1.29","33410","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Social transfers in kind (STiK): education","Dollars","81","units","0","v1059426982","14.4.1.30","9461","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Social transfers in kind (STiK): health","Dollars","81","units","0","v1059426983","14.4.1.31","13921","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Social transfers in kind (STiK): other","Dollars","81","units","0","v1059426984","14.4.1.32","10028","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Household actual final consumption","Dollars","81","units","0","v1059426985","14.4.1.33","64440","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Change in pension entitlements","Dollars","81","units","0","v116887200","14.4.1.22","1277","","","","0"
"2009","Nunavut","2016A000262","Value per consumption unit","All households","Household net saving","Dollars","81","units","0","v116887201","14.4.1.23","13159","","","","0"
"2010","Canada","2016A000011124","Value","All households","Household disposable income","Dollars","81","millions","6","v116885914","1.1.1.1","928091","","","","0"
"2010","Canada","2016A000011124","Value","All households","Compensation of employees","Dollars","81","millions","6","v116885915","1.1.1.2","835940","","","","0"
"2010","Canada","2016A000011124","Value","All households","Net mixed income","Dollars","81","millions","6","v116885916","1.1.1.3","151130","","","","0"
"2010","Canada","2016A000011124","Value","All households","Property income received","Dollars","81","millions","6","v116885917","1.1.1.4","152519","","","","0"
"2010","Canada","2016A000011124","Value","All households","Less: property income paid","Dollars","81","millions","6","v116885918","1.1.1.5","54143","","","","0"
"2010","Canada","2016A000011124","Value","All households","Current transfers received","Dollars","81","millions","6","v116885919","1.1.1.6","232400","","","","0"
"2010","Canada","2016A000011124","Value","All households","Less: current transfers paid","Dollars","81","millions","6","v116885920","1.1.1.7","389755","","","","0"
"2010","Canada","2016A000011124","Value","All households","Social transfers in kind (STiK)","Dollars","81","millions","6","v1059426362","1.1.1.24","257248","","","","0"
"2010","Canada","2016A000011124","Value","All households","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1059426363","1.1.1.25","83671","","","","0"
"2010","Canada","2016A000011124","Value","All households","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1059426364","1.1.1.26","124275","","","","0"
"2010","Canada","2016A000011124","Value","All households","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1059426365","1.1.1.27","49302","","","","0"
"2010","Canada","2016A000011124","Value","All households","Adjusted household disposable income","Dollars","81","millions","6","v1059426366","1.1.1.28","1185339","","","","0"
"2010","Canada","2016A000011124","Value","All households","Household final consumption expenditure (HFCE)","Dollars","81","millions","6","v116885921","1.1.1.8","926716","","","","0"
"2010","Canada","2016A000011124","Value","All households","Food and non-alcoholic beverages","Dollars","81","millions","6","v116885922","1.1.1.9","86223","","","","0"
"2010","Canada","2016A000011124","Value","All households","Alcoholic beverages and tobacco","Dollars","81","millions","6","v116885923","1.1.1.10","37477","","","","0"
"2010","Canada","2016A000011124","Value","All households","Clothing and footwear","Dollars","81","millions","6","v116885924","1.1.1.11","38677","","","","0"
"2010","Canada","2016A000011124","Value","All households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v116885925","1.1.1.12","214534","","","","0"
"2010","Canada","2016A000011124","Value","All households","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v116885926","1.1.1.13","53422","","","","0"
"2010","Canada","2016A000011124","Value","All households","Health","Dollars","81","millions","6","v116885927","1.1.1.14","39809","","","","0"
"2010","Canada","2016A000011124","Value","All households","Transport","Dollars","81","millions","6","v116885928","1.1.1.15","137860","","","","0"
"2010","Canada","2016A000011124","Value","All households","Communications","Dollars","81","millions","6","v116885929","1.1.1.16","23423","","","","0"
"2010","Canada","2016A000011124","Value","All households","Recreation and culture","Dollars","81","millions","6","v116885930","1.1.1.17","86079","","","","0"
"2010","Canada","2016A000011124","Value","All households","Education","Dollars","81","millions","6","v116885931","1.1.1.18","12578","","","","0"
"2010","Canada","2016A000011124","Value","All households","Food, beverage and accommodation services","Dollars","81","millions","6","v116885932","1.1.1.19","67606","","","","0"
"2010","Canada","2016A000011124","Value","All households","Insurance and financial services","Dollars","81","millions","6","v116885933","1.1.1.20","80704","","","","0"
"2010","Canada","2016A000011124","Value","All households","Miscellaneous goods and services","Dollars","81","millions","6","v116885934","1.1.1.21","48324","","","","0"
"2010","Canada","2016A000011124","Value","All households","Social transfers in kind (STiK)","Dollars","81","millions","6","v1059426367","1.1.1.29","257248","","","","0"
"2010","Canada","2016A000011124","Value","All households","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1059426368","1.1.1.30","83671","","","","0"
"2010","Canada","2016A000011124","Value","All households","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1059426369","1.1.1.31","124275","","","","0"
"2010","Canada","2016A000011124","Value","All households","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1059426370","1.1.1.32","49302","","","","0"
"2010","Canada","2016A000011124","Value","All households","Household actual final consumption","Dollars","81","millions","6","v1059426371","1.1.1.33","1183964","","","","0"
"2010","Canada","2016A000011124","Value","All households","Change in pension entitlements","Dollars","81","millions","6","v116885935","1.1.1.22","38076","","","","0"
"2010","Canada","2016A000011124","Value","All households","Household net saving","Dollars","81","millions","6","v116885936","1.1.1.23","39451","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Household disposable income","Dollars","81","millions","6","v1143392179","1.1.2.1","58113","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Compensation of employees","Dollars","81","millions","6","v1143392173","1.1.2.2","23787","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Net mixed income","Dollars","81","millions","6","v1143392174","1.1.2.3","9518","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Property income received","Dollars","81","millions","6","v1143392175","1.1.2.4","3850","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Less: property income paid","Dollars","81","millions","6","v1143392176","1.1.2.5","6100","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Current transfers received","Dollars","81","millions","6","v1143392177","1.1.2.6","42485","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Less: current transfers paid","Dollars","81","millions","6","v1143392178","1.1.2.7","15427","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143392180","1.1.2.24","44937","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143392181","1.1.2.25","13812","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143392182","1.1.2.26","21314","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143392183","1.1.2.27","9811","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Adjusted household disposable income","Dollars","81","millions","6","v1143392184","1.1.2.28","103050","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Household final consumption expenditure (HFCE)","Dollars","81","millions","6","v1143392198","1.1.2.8","112650","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Food and non-alcoholic beverages","Dollars","81","millions","6","v1143392185","1.1.2.9","13328","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1143392186","1.1.2.10","4888","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Clothing and footwear","Dollars","81","millions","6","v1143392187","1.1.2.11","4595","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1143392188","1.1.2.12","29587","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1143392189","1.1.2.13","5783","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Health","Dollars","81","millions","6","v1143392190","1.1.2.14","5525","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Transport","Dollars","81","millions","6","v1143392191","1.1.2.15","14785","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Communications","Dollars","81","millions","6","v1143392192","1.1.2.16","3906","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Recreation and culture","Dollars","81","millions","6","v1143392193","1.1.2.17","8986","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Education","Dollars","81","millions","6","v1143392194","1.1.2.18","2467","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Food, beverage and accommodation services","Dollars","81","millions","6","v1143392195","1.1.2.19","6419","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Insurance and financial services","Dollars","81","millions","6","v1143392196","1.1.2.20","6730","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Miscellaneous goods and services","Dollars","81","millions","6","v1143392197","1.1.2.21","5651","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143392199","1.1.2.29","44937","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143392200","1.1.2.30","13812","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143392201","1.1.2.31","21314","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143392202","1.1.2.32","9811","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Household actual final consumption","Dollars","81","millions","6","v1143392203","1.1.2.33","157587","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Change in pension entitlements","Dollars","81","millions","6","v1143392204","1.1.2.22","-648","","","","0"
"2010","Canada","2016A000011124","Value","Lowest income quintile","Household net saving","Dollars","81","millions","6","v1143392205","1.1.2.23","-55185","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Household disposable income","Dollars","81","millions","6","v1143394027","1.1.3.1","116568","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Compensation of employees","Dollars","81","millions","6","v1143394021","1.1.3.2","74222","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Net mixed income","Dollars","81","millions","6","v1143394022","1.1.3.3","19627","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Property income received","Dollars","81","millions","6","v1143394023","1.1.3.4","8375","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Less: property income paid","Dollars","81","millions","6","v1143394024","1.1.3.5","8146","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Current transfers received","Dollars","81","millions","6","v1143394025","1.1.3.6","52718","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Less: current transfers paid","Dollars","81","millions","6","v1143394026","1.1.3.7","30228","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143394028","1.1.3.24","57019","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143394029","1.1.3.25","19349","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143394030","1.1.3.26","27794","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143394031","1.1.3.27","9876","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Adjusted household disposable income","Dollars","81","millions","6","v1143394032","1.1.3.28","173587","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Household final consumption expenditure (HFCE)","Dollars","81","millions","6","v1143394046","1.1.3.8","144816","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Food and non-alcoholic beverages","Dollars","81","millions","6","v1143394033","1.1.3.9","16183","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1143394034","1.1.3.10","6103","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Clothing and footwear","Dollars","81","millions","6","v1143394035","1.1.3.11","5660","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1143394036","1.1.3.12","34688","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1143394037","1.1.3.13","7575","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Health","Dollars","81","millions","6","v1143394038","1.1.3.14","6666","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Transport","Dollars","81","millions","6","v1143394039","1.1.3.15","21055","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Communications","Dollars","81","millions","6","v1143394040","1.1.3.16","4314","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Recreation and culture","Dollars","81","millions","6","v1143394041","1.1.3.17","14199","","","","0"
